Logger Details:,,,,,,,,
Logger Type,2F8,,,,,,,
Serial Number,KS1312011,,,,,,,
Controller Firmware,5.3,,,,,,,
Acquisition Firmware,5.1,,,,,,,
Logger ID,Wind Turbine SQ2020,,,,,,,
,,,,,,,,
,,,,,,,,
Job Details,,,,,,,,
Number of Analogue Channels,7,,,,,,,
Number of Digital Channels,0,,,,,,,
Total Number of Channels Used,7,,,,,,,
,,,,,,,,
,,,,,,,,
Arm Time,23/07/2020 14:31:02,,,,,,,
Disarm Time,23/07/2020 14:41:24,,,,,,,
Duration,0:10:22,,,,,,,
Job Description,Wind Turbine Logger,,,,,,,
,,,,,,,,
,,,,,,,,
Channel Info,,,,,,,,
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
Logging Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
 ,,,,,,,,
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/07/2020 14:34:12,Interval,15.77,77.87,135.3,1.34,12.78,265,266
23/07/2020 14:34:13,Interval,15.12,77.35,134.8,1.15,12.78,265,263
23/07/2020 14:34:14,Interval,14.22,77.01,135.6,1.1,12.78,264,267
23/07/2020 14:34:15,Interval,14.06,77.1,135.5,1.21,12.78,264,268
23/07/2020 14:34:16,Interval,13.49,77.56,134.7,1.35,12.78,264,267
23/07/2020 14:34:17,Interval,13.53,77.03,134.6,1.13,12.78,264,265
23/07/2020 14:34:18,Interval,13.61,77.35,135.6,1.24,12.78,264,271
23/07/2020 14:34:19,Interval,14.42,77.3,134.9,1.34,12.78,264,260
23/07/2020 14:34:20,Interval,14.42,76.91,135.3,1.04,12.78,265,265
23/07/2020 14:34:21,Interval,14.27,76.61,134.6,1.05,12.78,264,272
23/07/2020 14:34:22,Interval,14.16,76.23,134.4,1.02,12.78,264,273
23/07/2020 14:34:23,Interval,13.92,75.56,134.2,0.81,12.78,265,269
23/07/2020 14:34:24,Interval,13.35,75.53,134.7,0.78,12.78,265,264
23/07/2020 14:34:25,Interval,12.52,75.16,134.8,0.95,12.78,264,266
23/07/2020 14:34:26,Interval,12.21,74.89,134.2,0.81,12.78,264,269
23/07/2020 14:34:27,Interval,11.67,74.55,134.6,0.68,12.78,265,267
23/07/2020 14:34:28,Interval,10.77,73.57,133.3,0.43,12.78,264,271
23/07/2020 14:34:29,Interval,10.61,72.06,133.3,0.44,12.78,265,284
23/07/2020 14:34:30,Interval,10.36,73.65,134.7,0.75,12.78,265,283
23/07/2020 14:34:31,Interval,10.55,73.02,134.3,0.47,12.78,265,278
23/07/2020 14:34:32,Interval,10.47,74.39,134.4,0.67,12.78,264,279
23/07/2020 14:34:33,Interval,11.85,73.7,134.1,0.74,12.78,264,272
23/07/2020 14:34:34,Interval,12.94,75.17,134.9,1.03,12.78,265,276
23/07/2020 14:34:35,Interval,11.58,76.81,134.9,1.26,12.78,265,267
23/07/2020 14:34:36,Interval,13.24,76.76,135.2,1.15,12.78,264,268
23/07/2020 14:34:37,Interval,14.14,76.44,135.1,1.01,12.78,265,279
23/07/2020 14:34:38,Interval,13.53,75,134.5,0.82,12.78,264,284
23/07/2020 14:34:39,Interval,12.6,75.01,133.9,0.87,12.78,264,276
23/07/2020 14:34:40,Interval,12.71,76.21,134.3,0.99,12.78,264,270
23/07/2020 14:34:41,Interval,13.7,75.33,134.9,1.04,12.78,264,288
23/07/2020 14:34:42,Interval,13.92,75.74,134.6,1.14,12.78,264,281
23/07/2020 14:34:43,Interval,13.43,76.26,134.7,0.98,12.78,264,281
23/07/2020 14:34:44,Interval,13.2,76.55,135.4,1.2,12.78,265,273
23/07/2020 14:34:45,Interval,15.27,77.18,135,1.22,12.78,264,271
23/07/2020 14:34:46,Interval,14.89,76.72,135.3,1.2,12.78,265,281
23/07/2020 14:34:47,Interval,14.68,76.9,134.4,1.06,12.78,265,276
23/07/2020 14:34:48,Interval,14.65,77.21,135.2,1.27,12.78,264,272
23/07/2020 14:34:49,Interval,15.13,77.14,135.7,1.23,12.78,265,272
23/07/2020 14:34:50,Interval,14.99,77.41,134.9,1.21,12.78,265,273
23/07/2020 14:34:51,Interval,14.89,76.47,135.7,1.15,12.78,265,279
23/07/2020 14:34:52,Interval,14.74,75.81,135,1.19,12.78,264,276
23/07/2020 14:34:53,Interval,14.53,76.32,135.3,1.04,12.78,264,279
23/07/2020 14:34:54,Interval,13.59,76.55,134.6,1.06,12.78,265,279
23/07/2020 14:34:55,Interval,14.09,76.46,135.2,1.11,12.78,264,276
23/07/2020 14:34:56,Interval,13.56,75.91,134.3,1.07,12.78,265,272
23/07/2020 14:34:57,Interval,13.07,76,135,0.99,12.78,265,277
